FileName,Category
"Once Upon A Time 1x17 Il Trucco Del Cappello ITA ENG DLmux-Pir8 en srt.srt","Once Upon a Time"
"Once upon a time 1x02 La cosa che piu ami ITA ENG DLmux-Pir8 avi.avi","Once Upon a Time"
"Once Upon A Time 1x12 Belle ITA ENG DLmux-Pir8 avi.avi","Once Upon a Time"
"Once Upon A Time 1x15 Mani Rosso Sangue ITA ENG DLmux-Pir8 en srt.srt","Once Upon a Time"
"Once Upon A Time 1x17 Il Trucco Del Cappello ITA ENG DLmux-Pir8 avi.avi","Once Upon a Time"
"Once Upon A Time 1x15 Mani Rosso Sangue ITA ENG DLmux-Pir8 srt.srt","Once Upon a Time"
"Once Upon A Time 1x20 Lo Sconosciuto ITA ENG DLmux-Pir8 srt.srt","Once Upon a Time"
"Once Upon A Time 1x03 La Cosa Giusta Da Fare ITA ENG DLmux-Pir8 avi.avi","Once Upon a Time"
"Once Upon A Time 1x16 Cuore Di Tenebra ITA ENG DLmux-Pir8 srt.srt","Once Upon a Time"
"Once Upon A Time 1x21 Una Mela Rosso Sangue ITA ENG DLmux-Pir8 avi.avi","Once Upon a Time"
"Once Upon A Time 1x08 Anime Disperate ITA ENG DLmux-Pir8 en srt.srt","Once Upon a Time"
"Once upon A Time 1x11 Il Frutto dell Albero Avvelenato ITA ENG DLmux-Pir8 srt.srt","Once Upon a Time"
"Once Upon A Time 1x21 Una Mela Rosso Sangue ITA ENG DLmux-Pir8 srt.srt","Once Upon a Time"
"Once Upon A Time 1x09 La Bussola ITA ENG DLmux-Pir8 en srt.srt","Once Upon a Time"
"Once Upon A Time 1x06 Il Pastore ITA ENG DLmux-Pir8 srt.srt","Once Upon a Time"
"Once Upon A Time 1x10 07 15 Del Mattino ITA ENG DLmux-Pir8 en srt.srt","Once Upon a Time"
"Once Upon A Time 1x14 Sognolo ITA ENG DLmux-Pir8 en srt.srt","Once Upon a Time"
"Once Upon A Time 1x20 Lo Sconosciuto ITA ENG DLmux-Pir8 avi.avi","Once Upon a Time"
"Once Upon A Time 1x22 Una Terra Senza Magia ITA ENG DLmux-Pir8 en srt.srt","Once Upon a Time"
"Once Upon A Time 1x01 Mai Piu Un Lieto Fine ITA ENG DLmux-Pir8 srt.srt","Once Upon a Time"
"Once upon a time 1x05 La voce della coscienza ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x03 La cosa giusta da fare ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x02 La cosa che piu ami ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x08 Anime disperate ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x01 Mai piu un lieto fine ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x04 Il prezzo della magia ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x09 La bussola ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x06 Il pastore ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x13 Che cosa e successo a Frederick ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x20 Lo sconosciuto ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"CSI Vegas 1x06 Morte Da Clown ITA DLMux x264-UBi mkv.mkv",CSI
"Once upon a time 1x10 07 15 del mattino ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x07 Il cacciatore ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x21 Una mela rosso sangue ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x11 Il frutto dell albero avvelenato ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x15 Mani rosso sangue ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x14 Sognolo ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x12 Belle ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x16 Cuore di tenebra ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x17 Il trucco del cappello ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x19 The return ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x22 Un mondo senza magia ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"Once upon a time 1x18 Lo stalliere ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv","Once Upon a Time"
"C Era Una Volta 2x01 Spezzato iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x03 Il lago iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x04 Il coccodrillo iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x02 Chi scegliamo di essere iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x13 Scricciolo iTALiAN DLMux x264-UBi forced srt.srt","Once Upon a Time"
"C Era Una Volta 2x15 La Regina E Morta iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x17 Benvenuti A Storybrooke iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x10 Il Gioco Del Grillo iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x22 E Poi Dritto Fino Al Mattino ITA WEB-DLMux x264-UPZ mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x13 Scricciolo iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x14 Manhattan iTALiAN DLMux x264-UBi forced srt.srt","Once Upon a Time"
"C Era Una Volta 2x18 Impavido Sincero E Altruista iTALiAN DLMux x264-UBi srt.srt","Once Upon a Time"
"C Era Una Volta 2x07 Figlia della luna iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x11 L Outsider iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x19 Lacey iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x21 Seconda Stella A Destra ITA WEB-DLMux x264-UPZ forced srt.srt","Once Upon a Time"
"C Era Una Volta 2x17 Benvenuti A Storybrooke iTALiAN DLMux x264-UBi srt.srt","Once Upon a Time"
"C Era Una Volta 2x06 Tallahassee iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x05 Il dottore iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x12 In Nome Del Fratello iTALiAN DLMux x264-UBi forced srt.srt","Once Upon a Time"
"C Era Una Volta 2x09 Regina Di Cuori iTALiAN DLMux x264-UBi forced srt.srt","Once Upon a Time"
"C Era Una Volta 2x12 In Nome Del Fratello iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x11 L Outsider iTALiAN DLMux x264-UBi forced srt.srt","Once Upon a Time"
"C Era Una Volta 2x15 La Regina E Morta iTALiAN DLMux x264-UBi forced srt.srt","Once Upon a Time"
"C Era Una Volta 2x18 Impavido Sincero E Altruista iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x16 La Figlia Del Mugnaio iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x21 Seconda Stella A Destra ITA WEB-DLMux x264-UPZ mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x09 Regina Di Cuori iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x08 L Incantesimo Del Sonno iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x14 Manhattan iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"C Era Una Volta 2x20 La Regina Cattiva iTALiAN DLMux x264-UBi mp4.mp4","Once Upon a Time"
"Moon Knight 1x01 Il Pesce Monopinna ITA DLMux x264-UBi mkv.mkv","Moon Knight"
"Halo 1x01 Contact ITA DLMux x264-UBi mkv.mkv",Halo
"Halo 1x02 Unbound ITA DLMux x264-UBi mkv.mkv",Halo
"Moon Knight 1x02 Evoca Il Costume ITA DLMux x264-UBi mkv.mkv","Moon Knight"
"Moon Knight 1x03 Un Tipo Amichevole ITA DLMux x264-UBi mkv.mkv","Moon Knight"
"Halo 1x03 Emergence ITA DLMux x264-UBi mkv.mkv",Halo
"N C I S 19x01 Acqua Rosso Sangue ITA DLMux x264-UBi mkv.mkv",NCIS
"N C I S 19x08 Il Pacificatore ITA DLMux x264-UBi mkv.mkv",NCIS
"N C I S 19x07 Crociera Di Morte ITA DLMux x264-UBi mkv.mkv",NCIS
"N C I S 19x04 Alaska ITA DLMux x264-UBi mkv.mkv",NCIS
"N C I S 19x05 Insoliti Sospetti ITA DLMux x264-UBi mkv.mkv",NCIS
"N C I S 19x02 Mezzo Morto ITA DLMux x264-UBi mkv.mkv",NCIS
"N C I S 19x06 Falsa Partenza ITA DLMux x264-UBi mkv.mkv",NCIS
"Moon Knight 1x04 La Tomba ITA DLMux x264-UBi mkv.mkv","Moon Knight"
"Once Upon A Time 3x07 Alla Ricerca Dell Ombra ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x15 Menti Silenziose ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x14 La Torre ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x17 La Jolly Roger ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Halo 1x04 Homecoming ITA DLMux x264-UBi mkv.mkv",Halo
"Once Upon A Time 3x12 Segui Il Tuo Istinto ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"N C I S 19x03 L Anello Mancante ITA DLMux x264-UBi mkv.mkv",NCIS
"Once Upon A Time 3x18 Passato E Presente ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x21 Il Corso Degli Eventi ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x05 La Forma Corretta ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x06 Ariel ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x01 Il Cuore Del Vero Credente ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x13 Caccia Alla Strega ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x19 Una Cosa Curiosa ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x04 Cattive Abitudini ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x03 Una Fata Piuttosto Comune ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x22 Nessun Posto E Come Casa ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x10 La Nuova Isola Che Non C E ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x02 Ragazza Sperduta ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x08 Fai Pensieri Felici ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"N C I S 19x09 Memoria Virtuale ITA DLMux x264-UBi mkv.mkv",NCIS
"The Batman 2022 iTALiAN LD WEBRip XviD-WRS avi.avi","Romanzo Criminale"
"Once Upon A Time 3x09 Salviamo Henry ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x20 Kansas ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Moon Knight 1x05 Asylum ITA DLMux x264-UBi mkv.mkv","Moon Knight"
"Halo 1x05 Reckoning ITA DLMux x264-UBi mkv.mkv",Halo
"Once Upon A Time 3x11 Si Torna A Casa ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 3x16 Essere Verdi Non E Facile ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"N C I S 19x10 Giuramento Di Fedelta ITA DLMux x264-UBi mkv.mkv",NCIS
"Moon Knight 1x06 Dei E Mostri ITA DLMux x264-UBi mkv.mkv","Moon Knight"
"Halo 1x06 Solace ITA DLMux x264-UBi mkv.mkv",Halo
"Halo 1x07 Inheritance ITA DLMux x264-UBi mkv.mkv",Halo
"The Good Doctor 5x02 Una Fetta Di Torta ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x11 La Famiglia ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x07 Solo Bugie ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x03 Tempo Di Cambiamenti ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x10 La Rinascita ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x06 Un Cuore ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"N C I S 19x11 Lunga Vita E Prosperita ITA DLMux x264-UBi mkv.mkv",NCIS
"The Good Doctor 5x09 Cambiamenti In Arrivo ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"N C I S 19x12 Occhio Per Occhio ITA DLMux x264-UBi mkv.mkv",NCIS
"Halo 1x08 Allegiance ITA DLMux x264-UBi mkv.mkv",Halo
"The Good Doctor 5x05 Strategie Di Gradimento ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x08 Ribellione ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x01 La Festa Di Lea E Shaun ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x04 Razionalita ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"N C I S 19x13 Corsa Contro Il Tempo ITA DLMux x264-UBi mkv.mkv",NCIS
"Once Upon A Time 4x07 La Regina Delle Nevi ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x05 Lo Specchio Rotto ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Halo 1x09 Transcendence ITA DLMux x264-UBi mkv.mkv",Halo
"Obi-Wan Kenobi 1x01 Parte I ITA DLMux x264-UBi mkv.mkv","OBI ONE"
"Obi-Wan Kenobi 1x02 Parte II ITA DLMux x264-UBi mkv.mkv","OBI ONE"
"Once Upon A Time 4x09 Frammenti Di Specchio Seconda Parte ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x21 Madre ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x02 Black Out ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x23 Operazione Mangusta Seconda Parte ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x20 Lily ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x17 Azioni E Reazioni ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x19 In Bianco E Nero ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x22 Operazione Mangusta Prima Parte ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x18 Il Cuore Di Gold ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x06 Affari Di Famiglia ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x08 Frammenti Di Specchio Prima Parte ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x13 L Oscurita Bussa Alla Porta ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x10 Il Crollo ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x01 Storia Di Due Sorelle ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x11 Sguardi Infranti ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x04 L Apprendista ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x15 Il Ritorno Del Drago ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x12 Eroi E Cattivi ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x03 Un Sentiero Gelato ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x14 Imperdonabile ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 4x16 La Storia Di Ursula ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Obi-Wan Kenobi 1x03 Parte III ITA DLMux x264-UBi mkv.mkv","OBI ONE"
"The Good Doctor 5x13 Troppo Dolore ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x12 Periodo Di Siccita ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x14 Il Rinfresco ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"Doctor Strange Nel Multiverso Della Follia 2022 iTALiAN MD HDTS x264-PZZ8 mkv.mkv","Trono di Spade"
"N C I S 19x15 Il Lato Buono ITA DLMux x264-UBi mkv.mkv",NCIS
"N C I S 19x14 Primi Passi ITA DLMux x264-UBi mkv.mkv",NCIS
"Obi-Wan Kenobi 1x04 Parte IV ITA DLMux x264-UBi mkv.mkv","OBI ONE"
"N C I S 19x16 La Veglia ITA DLMux x264-UBi mkv.mkv",NCIS
"The Northman 2022 iTALiAN MD WEBDL XviD-WRS avi.avi","Romanzo Criminale"
"The Good Doctor 5x16 Lo Show Di Shaun ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"The Good Doctor 5x18 Figli ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"Obi-Wan Kenobi 1x05 Parte V ITA DLMux x264-UBi mkv.mkv","OBI ONE"
"The Good Doctor 5x17 Lo Show Di Lea ITA DLMux x264-UBi mkv.mkv","The Good Doctor"
"Tsunami  My Hero Academia - 3x21 - Cosa state facendo  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x10 - Il simbolo della pace  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x11 - One For All  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x14 - Tecniche speciali  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x04 - Il mio eroe  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x09 - All For One  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x02 - Wild Wild Pussycats  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x18 - RUSH!  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x07 - Una svolta dietro l'altra!  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x01 - Inizia la partita  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x08 - Alla ricerca di Bakugo  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x13 - Il dormitorio della Yuuei  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x25 - L'imbattibile  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x06 - Il vortice del caos  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x05 - Falli a pezzi, pugno d'acciaio!  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x16 - Il liceo Shiketsu si avvicina di soppiatto  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x15 - L'esame  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x17 - La classe 1-A  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x20 - Episodio Speciale - Salva la Terra con l'amore!  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x24 - La stagione degli incontri  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 0x14 - Sigla di testa stagione 3#1  Vers senza crediti   DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 0x15 - Sigla di testa stagione 3#2  Vers senza crediti   DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 0x16 - Sigla di coda stagione 3#1  Vers senza crediti   DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x12 - La fine dell'inizio, l'inizio della fine  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x23 - Deku vs Kacchan 2  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x19 - Missione di salvataggio  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 0x17 - Sigla di coda stagione 3#2  Vers senza crediti   DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x22 - Parliamo della tua Unicita  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"Tsunami  My Hero Academia - 3x03 - Ti salvero, Kota!  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv","My Hero Academia"
"See 1x05 Il Terzo Figlio ITA DLMux x264-UBi mkv.mkv",See
"See 1x08 La Casa Del Chiarore ITA DLMux x264-UBi mkv.mkv",See
"See 1x07 La Via Della Lavanda ITA DLMux x264-UBi mkv.mkv",See
"See 1x06 I Mostri ITA DLMux x264-UBi mkv.mkv",See
"See 1x01 La Terra Promessa ITA DLMux x264-UBi mkv.mkv",See
"See 1x04 Lungo Il Fiume ITA DLMux x264-UBi mkv.mkv",See
"See 1x02 Il Baule Della Conoscenza ITA DLMux x264-UBi mkv.mkv",See
"See 1x03 Il Tempo Della Verita ITA DLMux x264-UBi mkv.mkv",See
"House of the Dragon S01E01 Episode 1 ITA ENG 1080p HMAX WEB-DLMux DD5 1 H 264-MeM GP mkv.mkv","Once Upon a Time"
"House Of The Dragon 1x01 Gli Eredi Del Drago ITA Repack DLMux x264-UBi mkv.mkv","House of Dragon"
"See 2x04 Il Cacciatore Di Streghe ITA DLMux x264-UBi mkv.mkv",See
"See 2x08 Dormi Bene ITA DLMux x264-UBi mkv.mkv",See
"See 2x03 Il Compasso ITA DLMux x264-UBi mkv.mkv",See
"See 2x01 Fratelli E Sorelle ITA DLMux x264-UBi mkv.mkv",See
"See 2x05 Il Ricevimento ITA DLMux x264-UBi mkv.mkv",See
"See 2x07 Il Discorso Della Regina ITA DLMux x264-UBi mkv.mkv",See
"See 2x06 La Verita Sugli Unicorni ITA DLMux x264-UBi mkv.mkv",See
"See 2x02 Per Sempre ITA DLMux x264-UBi mkv.mkv",See
"House Of The Dragon 1x02 Il Principe Canaglia ITA DLMux x264-UBi mkv.mkv","House of Dragon"
"Once Upon A Time 5x10 Cuore Spezzato ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x22 Solo Tu ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x21 Gli Ultimi Riti ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x17 Il Suo Aitante Eroe ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x13 Fatiche D Amore ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x07 Nimue ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x01 La Signora Oscura ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x06 L Orso E L Arco ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x02 Il Prezzo ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x20 Il Vero Amore ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x05 Acchiappasogni ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x14 Debito Con Il Diavolo ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x23 Una Storia Mai Raccontata ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x12 Le Anime Dei Defunti ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x11 Un Uomo Migliore ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x19 Sorelle ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x15 I Fratelli Jones ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x16 Le Nostre Rovine ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x09 Il Re Orso ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x18 Le Scarpette Di Ruby ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x03 Il Seggio Periglioso ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x04 Il Regno Spezzato ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"Once Upon A Time 5x08 Nascita ITA DLMux x264-NovaRip mkv.mkv","Once Upon a Time"
"House Of The Dragon 1x03 Secondo Del Suo Nome ITA DLMux x264-UBi mkv.mkv","House of Dragon"
